v0,v1,v2,v3,v4,v5
-1.5906874128638258,7.589221167133994,3.2280660043060605,-6.296201966288036,-1.4891449127050533,2.5456661889761993
-8.547077212029555,-6.078462190981838,4.920882606390161,8.86867056696809,-1.6771738694676834,6.220919663716475
-5.1607417378615645,-3.2939465620662234,9.671917102078858,6.32303009321595,-5.616281700896151,9.488038220570056
-3.857228691901586,6.477041954869145,-0.21813703308578314,-5.7543622317386856,-3.1443932346155457,0.05037758441856338
-4.006679454128192,9.712130428545365,2.9663590386702605,8.975298757912539,-3.6963232246258624,4.341449289102074
-8.743426877859092,-3.647317892425387,-7.943675802058658,1.9547408942340705,-8.468107082132148,1.8046344656453885
-6.220217420447196,-3.0292442516222073,9.213071685931723,6.535905983753525,-5.920141617479021,9.853422005509199
-6.825367360423424,-4.414845747248624,6.185210427336198,7.853472048514646,-0.12387927317317698,7.58875271096759
-2.729208608388118,7.853224677419702,3.2314149467278503,-7.1855349933738495,-0.038489372586600235,3.8884257611798825
-1.4751118501088099,7.844131928750151,5.196874428591876,2.961764372533439,3.24389549184446,3.5273791626542446
-4.5389342098425605,-3.066300916355146,10.063429600096738,4.607335802254257,-5.896086883983756,8.428934042954806
-10.416272675456574,-3.3046570004049975,-7.029810109872987,2.328829050537184,-6.49047138026443,0.9073184398811506
-3.4692728527242513,10.268358683532519,-0.22418274870256738,9.988193260862818,-5.748699199070765,5.5142041361172485
-0.5029809433365956,7.805250200739616,5.097665891962439,2.449757499252304,5.7033895557116026,1.621039157742292
-4.454345178377544,-4.540604868891372,8.001835643427523,6.739276824710714,-7.697687080105509,8.28742985003819
-1.4841072296885045,5.2489255816280025,-1.4468679244255305,-5.001623747590375,-3.7165083172778575,-1.7984321961773149
-0.7626146900980182,7.797980942522286,4.228059963013765,-6.9550994294987785,-0.6284482764367977,3.064170869972799
-1.9208188915264928,7.085533454088078,4.960790838486878,-8.039025197789305,0.505323559982523,1.4995443558508685
-3.329986845628933,4.6918137239199975,-2.048248664210537,-3.60871132339211,-5.3466275309533,1.1581521209279937
-0.3162916585100255,5.983438311162502,4.294886980604404,-8.235182742333658,-0.3241594319908254,1.128035940529837
-2.5239717218706157,8.27734653889127,1.3933870127166579,8.51511056672507,-4.189437650123425,4.402756555561741
-2.6911420453107104,3.9568584249541647,-0.8442600323468112,-5.445422352036979,-2.8210868974091783,1.5713323185611148
-2.836392067862587,5.828880373937107,-1.6490564068775266,-4.625583763863876,-2.988098486007648,-0.5100648039811719
-5.3941246481893685,-5.671672540827759,8.386668205211265,7.736102147148206,-6.686154526972943,8.907913118372342
-3.004715729054337,8.33170245009222,5.647448355934992,2.6956021920641255,4.699053829359011,1.9201706995646985
-1.2794745130141678,7.155364598484685,5.466719633154821,1.7892276298412013,4.180989892094961,2.875614001663293
-1.9445816573545889,6.782171625365092,6.391497837072932,2.3982452571896227,3.9057418471479726,1.3175663587396065
-3.8228676837418654,7.016888767295507,0.31708383658465866,-4.7667959523469365,-4.756203272354025,-1.4199535797243517
-8.829113902580815,-2.98380155635894,-7.7337387662150325,3.714290335531584,-6.301405351816501,0.8372105095423185
-7.2369125463751365,-6.41401351094834,5.618496011198042,7.795007961303426,1.6756843457324,7.751904235899536
-5.617645982459115,8.081167937304876,1.9787591751289235,8.851259070123108,-4.129640255536503,4.252389002237943
-3.0260700487216763,8.476250718579177,1.7608454257426958,9.354080555022614,-4.485844825406582,3.326529007256143
-1.00789306279357,7.131099378927942,2.2633252982222665,-8.649938017528678,-0.5748060132965244,0.8718862044624385
-10.738322281565798,-2.7005999245344596,-8.346009956552098,3.2598781798030503,-6.8267131249937005,2.2916152376252055
-4.515517623504458,-3.637133632633988,7.5665435329539115,6.140770301142099,-5.159218152878953,9.158445376625924
-4.476613179178971,6.3047123072487326,3.7564431550095705,-8.583395791081248,-1.8062467951154555,2.0483556591016483
-5.88257622058466,-4.1004666760510045,10.054893965795033,8.06604166917966,-5.234810257657884,8.228630691006506
-7.3363044778939965,-3.5195373703445236,4.966139532584615,5.909689055022181,0.7568220350399678,6.937799703628771
-4.5023548990754785,-1.1899671102386984,8.491576543226934,6.969257870401152,-5.571218258581833,8.339828478133196
-5.676159525013448,-3.5303721334447347,8.401096393425906,6.463412743988224,-6.109780932454167,10.455014946842452
-4.668092065756648,8.310957467889715,0.6916624050144022,8.445952294787988,-4.498276081446305,4.815469160708613
-4.319840456130138,5.130076604876626,-0.10568633519443682,-5.020168312263895,-2.6665842422091512,0.4910340841114237
-1.2884828465046843,7.639517956970664,2.0874361217368143,-8.057321469395557,-0.3478935212528439,1.239725640149663
-7.537432188430081,-4.803232808600922,3.8572747195263855,7.85676656022495,1.7351365850223321,6.34189273851096
-0.27327818639249024,5.902433900690539,5.96656699262352,3.466950065086907,3.4087428125640753,2.1111472936945392
-4.08573883125077,-3.908009538166316,8.206896542909357,8.5479678469355,-5.684922440111052,9.998800568712591
-3.151061203945589,6.94537730110355,4.373287553900306,-8.416996213643372,-1.3246734064098433,3.629535302145799
-1.5522033534462103,5.9701250524462965,3.666113123140587,-9.185773264855257,-1.6498949640636,3.292985536479688
-1.8505313492879147,6.44575233101616,4.436644619607247,-7.98889270524182,-3.141152100634291,2.5481648172633595
-4.939694355702668,5.851605930802302,-2.227829594650588,-2.876860424614465,-2.387863039060872,0.2896047052192058
-4.52494387044391,-5.997204117559235,4.578450022509898,7.403435912032929,0.08647779237268746,7.553137726597156
-2.6227816288040335,6.431546916340549,2.990113874429113,-8.22313100523298,-1.5450289854303412,2.7455642482168443
-9.63702083317763,-4.110766272746914,-7.020935665795303,2.747189337876221,-6.714122050161861,1.1303981210050074
-3.602565556988331,7.739384568273824,3.597061295818009,9.304559202875556,-5.355623281497209,4.949140304094966
-2.0532298245746374,6.722966357929345,5.311321105009011,2.256013303188954,4.879585884245447,3.761268449003994
-4.771257374779775,7.318377114596218,1.7960437581644069,9.142540881567397,-3.966973090165199,4.138326385177468
-1.6436488821564164,7.878095727323172,6.031887915994699,3.2192829191359746,4.516740070426751,1.4386141943288606
-1.4280022677340471,7.865962882929523,6.266036518327707,2.184820185692295,5.709643247581964,2.3332699378558672
-6.024725241408307,8.679087169183603,2.900875816868663,10.955648134230827,-2.5481885881358353,4.084967214708611
-5.931733059598222,-6.539395214846185,5.743404181973549,8.229518286888378,1.3671819981810567,5.605465929228334
-5.548742468905449,-3.149249663053961,9.683556168591393,5.06254331413042,-4.945522979746627,8.50923592191756
-0.9957181697234823,6.302069444743639,5.618813608647682,3.063108625738431,5.781287462957656,2.4095602779297334
-4.3997242829998235,-3.536934628961743,7.7220435025460645,7.850549818023388,-6.627375695750169,8.531004201631045
-5.577760926348406,9.238539896504559,1.3918938920162613,8.294613696298418,-2.978478955298224,6.393676607178525
-1.6801418138018882,7.612474318118286,6.460587747135829,4.320792017140916,4.786120221800871,3.0300310755080697
-0.12537664398406023,7.653879633933529,5.284652739640546,2.12241039941765,4.170799238028046,3.396651841680462
-4.997854184862015,9.11387195526185,1.2068998647904732,9.497892065820151,-4.244448376031842,4.821355815300798
-6.955802873941701,-7.562300836775818,4.243780712015454,7.879913150125915,1.7506510599408311,7.1187567603480595
-5.296934510560301,-1.8545590408433432,8.78160409627215,6.737523566860248,-6.234323527968381,9.44082061780767
-10.87853621314301,-3.245229808439791,-8.047566538788885,3.63335667357949,-5.612226355702774,2.13996995834395
-11.314045019962322,-4.654822188662344,-6.777253798472957,2.9440518734593546,-6.7658464834147205,1.6487626282629133
-5.574436186067891,-2.6454092137499017,9.258782709161673,8.399986274044142,-4.725971529743875,9.546624667724895
-9.742073073116385,-3.882734401327483,-9.253359140020608,5.036887222150356,-7.248534079578424,1.2872618129952211
-2.8658163480377845,5.955325093744726,-1.25411497587534,-4.510302513034843,-5.8310092724163205,-0.7605284536948831
-1.222205281827095,7.519866551793903,6.8697593609505,1.5167065159134232,4.718277770181821,1.126618384544439
-5.942346617065597,-4.685730052420396,8.517338230904757,7.54422578828525,-7.889204723758215,7.867124313438403
-3.8912761563732228,6.0832831217112755,-1.0759299699786744,-3.953677147328894,-2.7807467336039755,-0.3457973838158511
-2.0179009462389077,6.85205907429943,5.631549051542351,2.6473786224426066,4.058920352759076,5.178845015277806
-0.6985646629977527,4.309786230550099,2.8739920972857678,-9.856752887539555,0.5633254246237498,3.212558891128882
-2.7980770410593863,4.043021601236763,-1.7415400328983257,-4.337058321548136,-0.8085083364608576,1.0266673354855944
-10.5632439963426,-4.76709145049554,-8.587760316399102,2.0995700924438316,-5.918226233368526,-0.21219505387036297
-8.458880665307579,-5.965185330791916,5.817282476643594,7.61140538394816,2.756769899041971,9.834963544104811
-3.9294072860684843,-2.6271482091639307,6.414831416838754,5.705448091722153,-6.824930682348015,10.701884970572127
-7.9597987481266355,-5.218032102369051,6.72103105081665,8.203439602312141,-1.0486501720782464,8.623055733103499
-4.684949140879942,-5.862980814576082,6.565714999945566,8.445190087671973,1.6406667512502582,5.859726703446873
-10.4754262253263,-4.090774560859751,-9.17433301894714,2.4580734555644748,-6.2380366283649025,-0.17406771295923984
-4.667254345413595,-2.3260060496881683,9.442100385625501,6.917505020940639,-7.162051978764834,8.730903725870663
-6.719903996409277,8.793612429942238,2.414496876364382,7.9925237830701334,-5.14337871240854,7.271479436214969
-5.451103786855478,-3.120732790913997,8.172448173997916,6.3202408073934935,-7.571319859757656,8.691089333360889
-7.4929098512418975,-5.420969346693311,5.003664050973231,8.815122984573161,-1.1652999075129855,6.988896582511452
-1.010141139219494,8.446210296323478,7.230678117549323,3.8518284917545027,6.650800688617248,4.62138094233679
-6.354646046350023,-3.0635472188468094,8.530865581214268,7.771183398826548,-6.122704308688895,8.469929329009279
-1.5539047276475864,7.467875577142359,6.0007892366838425,3.610901821414978,4.477538392631517,2.7146090401518457
-0.4850491917595947,7.20151441649483,7.1203827694443635,2.8060903530797034,4.693742010406474,3.533071736279216
-3.834548879465628,-3.2200603979594127,7.426639098224447,7.133158003502622,-7.284918978253947,9.147384607156884
-11.166933998855711,-2.9843352697642964,-7.7189141660293465,3.187444334962301,-7.420462838881357,0.4787387516313467
-2.1279540613845853,7.849756608393763,6.375475105217873,1.62599702964524,4.4796837014353885,2.456050083193883
-4.8826211010079135,8.98567269294087,1.1774077849138767,10.46002932184162,-2.9909833921158513,5.074590940394811
-6.004929121655646,-3.3284628166265615,7.841750539911379,7.694575668780875,-7.244750392736474,10.88605018483867
-3.986329274538738,5.145033561207404,-0.4979814384437108,-4.607572978432836,-2.8826588179549932,0.0555625803568896
-2.5126501164116157,4.220177669834174,0.6244038425270582,-4.799856789772525,-4.065376446007894,-0.2720701616312064
-3.4041013130080944,5.453516023021115,-1.9017600012682556,-4.255234959027435,-3.212170697066978,1.9182582339157714
-9.791383718297343,-3.805870879405806,-8.22536611469862,4.791468553444397,-5.174937520933445,3.10950321898975
-3.9788828804643392,8.847758860897237,1.99979760736307,9.031083654581558,-3.9766149075326793,4.676587703451733
-6.7308291011791885,8.759942142913705,2.0682044032146996,6.067934276087522,-4.643236487486281,7.065811717667822
0.4107518621346571,6.33799994576532,7.518225261110147,1.26557609764424,3.983948911756258,4.346635879822505
-8.607416948860955,-2.471035250527172,-8.249126851939264,3.305786816063434,-8.020179538131037,0.5886260397979843
-10.700325372753372,-4.941180761533685,-8.970704918634153,3.2967891161472127,-6.103175617606679,2.049115409495111
-2.973693452312115,2.5157637122024834,0.08769557085473023,-5.600928988601547,-4.0224072339388455,0.8126895780607537
-2.2788129824893684,8.765823314218988,4.654095312058755,-9.353566972714512,-2.453790583171562,3.2106668629672033
-1.034005611905239,6.146267586143496,4.592373891744137,-8.152639508456868,-0.7988298946443331,2.090377677708325
-7.575541824969771,-1.834367641036639,7.892989877208439,6.736803132817971,-6.210410854403535,10.340589504360715
-4.13464587368397,8.795419272476003,3.410063565103253,9.114176242828336,-4.26403228373768,6.366526368130472
-3.9856120579711423,9.08775148367141,2.6285143260735957,8.35709037692491,-4.631309715928209,6.0605445810897915
-5.12901903390643,-1.2736393650904891,8.807879662707085,7.5260751477089745,-5.882580641475281,10.390550322085305
-2.9607268495768464,6.736152004394743,-0.6611815676372261,-4.0763075191204985,-2.6405541421121304,0.878878086327818
-2.882838314033535,5.194102554778212,-0.2559099322463638,-3.947979601013854,-2.939065721314467,-1.3643331791857454
-1.502238352500781,8.138176633636004,4.1134130774919955,-11.53068218932964,-1.886547151583584,3.843124082326546
-10.174624621656989,-4.308285924898778,-8.854292895956503,3.8897858428089718,-6.985107350476167,2.180882679105003
-11.285567908338406,-3.305666012037011,-11.294786039001782,3.0210411772689376,-5.30053460099184,0.30450336410551415
-6.080110419006129,-7.907653898589307,6.646006781360661,6.067225085975909,1.9843567966644284,6.84538233132388
-6.827454267211623,-4.4468125172901285,6.298505289697005,6.33771676687088,1.8443912784094378,8.266790936463128
-6.642004572429794,-2.8787299479974413,8.51593498022692,6.03181145119106,-6.358375684717089,7.608138764466178
-4.1022129816069,9.991187929369167,3.061342963686954,9.406790851317755,-3.0776766263871984,3.580877356036022
-7.0070346128934204,-3.1801078157092446,10.04473675850148,9.181487985644587,-8.0131593740176,8.764781563797705
-7.778400781668175,-6.00972612687754,6.351677680635423,7.567231145711003,2.4629866371225875,5.782503659018358
-5.626559860577037,-2.428776821526591,9.92300758799859,8.285868041112074,-7.15530894533069,9.8503521552887
-2.7805136023541994,4.036865682896722,-0.6854249286895516,-5.659990183499664,-2.5413461731664295,-0.23253830777882634
-4.653175589639425,9.135036613498523,3.4832268361600867,7.946157068228022,-3.5107608809458037,2.886957057079347
-1.5540966302868022,7.726342687778758,6.239277590236485,2.6502726948029034,6.317583772118451,2.8739005491695786
-0.6484811094110544,5.898924170135714,8.441671669716605,2.678318919790263,5.721943072958233,4.092041620176046
-0.3461020372031427,7.142277002461509,6.400678503852701,2.494255029034894,7.279689229033733,4.6000445469807305
-6.55567679113134,-2.910399075721224,7.038830563212256,8.87985424140112,-0.37471250155477176,7.137306764393454
-1.90254728620158,7.418792026447198,3.051499357484005,-8.633538920502213,-0.9370284718245566,2.3455524387112017
-4.296515969303475,8.638029019174834,0.25927502018321347,8.159245492337542,-2.535122043399374,4.008551172473049
-3.283195516300479,5.6540326154908485,-1.4409100098094476,-3.581182473285701,-3.368218544273812,0.9646432104411025
-3.8703532412089907,9.367099610793083,2.930291911781084,8.273687537858052,-3.2550084561044406,5.009656843172521
0.5557301233094925,6.751139794816719,5.801360894652577,1.6449126029750505,5.241413892888387,3.488174659901091
-9.579948462348932,-4.532862503237614,-8.251265695195949,2.8581593178219236,-6.02230899734761,1.7640338049415214
-5.480513664285449,-2.223739440016063,7.481543244343119,6.08487408431223,-6.338526050907706,10.34709512475483
-5.982372678445647,-6.9906384184075145,5.552398738617383,7.711258826432415,1.168010777242511,7.200340680486847
-1.58953800014871,6.507653619781695,5.56784021947189,2.590460565841809,3.673776033311027,1.9941307252408675
-3.517740461640126,-4.6312204515632205,9.985986209779227,6.529280415497161,-6.64819423949597,9.400347838644372
-1.9357314669776589,5.05246949222313,-1.8941607633938835,-3.771715757952463,-3.0478069493360946,-1.4145925414778233
-4.300536016323307,8.356545858727294,2.6151057632321346,7.235647571661615,-4.869381842315396,4.883215427146954
-2.3543281411490575,5.565771843235236,-2.3105392007102443,-4.370472262065529,-3.2353838148861422,-0.7968712808456423
-3.3136033822252635,7.935655159537293,1.6428206957931695,6.933980605242576,-5.651880417622434,4.77028279589748
-1.2101458887330778,7.636026828443312,3.5319866347771067,-9.468406269015771,-2.480432774982873,1.4685500085461327
-2.8295988547654374,3.010888718794979,-0.18318862423950666,-4.455365147852021,-3.760145310729269,-1.387431296157068
-4.55014857207375,8.890040691879781,2.1753639947018812,10.093364553592146,-4.238702299474738,5.643893576513356
-3.4149564873138556,4.8454137334099805,0.4945214230940589,-4.8123178057823015,-0.9258305144962056,0.5851223943464192
-7.406662563545064,-4.435481407945871,6.58213161651882,8.211225646484964,-1.168696801588926,7.1670771389137355
-2.1159944622713622,6.21726324839808,4.283616766066293,-8.58389134986325,-1.9362827912213962,3.0243494355494884
-3.6019663377568825,5.1929045469412305,0.11086620724081042,-5.172684328506396,-3.3721712040965,-0.6055991124849274
-7.651964604474445,-6.394695525334445,4.204090317433057,6.448309883012409,1.3496833559429835,8.387405987497107
-0.16728430102230307,7.128050934275337,6.529979348415713,1.8599037304652333,5.223178437779126,3.455934863181504
-9.440828499874057,-5.576016379519609,-7.826446573245435,4.075290732939088,-6.069651627783868,2.660898901390945
-0.9906153720994391,8.025006845111292,4.4609270939029635,-8.971441260960406,0.29462127359612156,3.8319695499585613
-5.979323556732728,9.470711688505434,1.6685711839269237,11.370444859853132,-2.8315423280731578,4.70615805085326
-4.198626270860204,9.150881513425507,0.4483082582334337,9.436341541217706,-3.4467807063273757,6.6211691633580445
-7.70093794402203,-4.188946581989505,9.200969496937066,5.135058975470703,-7.88283902891572,7.5513542032050465
-2.4602890591178888,8.2012906852414,5.575916094637095,-8.926262914146243,-2.9429404101826213,0.5579562999987706
-2.369210774171426,4.651155041872696,-0.6429972606496989,-5.927959005760119,-3.690499098014421,0.48304095113969503
-3.7696972834532767,2.72340223687363,-0.8806802979102271,-2.029506927269912,-2.4257041743350287,1.2994414049760745
-5.733491810966871,-4.9972625382029365,4.642300796549406,7.386435557703834,0.40875763416398364,6.1445988039534765
-3.3297104148394006,5.624327723244587,-0.7360013873317308,-5.738442612320933,-2.742447855925376,-0.10087866023557929
-9.487035768692374,-3.974478725414984,-8.471328826945753,2.0140849370350082,-6.028939451414758,0.35095992446036983
-2.0894066081304645,8.124776381403748,5.559013552736539,3.5660238486133506,7.552726078249911,2.0366246264631704
-6.127388913263833,8.59739869244681,3.4083556010314586,8.083050156792375,-4.916457826511768,5.104072774764267
-10.323151255569572,-4.587597813842862,-7.115613591528511,2.421273250965595,-6.732703849974381,2.5908604123837127
-7.609160640031513,-3.9039004738933616,-7.4575219058581705,2.4975594007711446,-7.700682287862697,-0.6230196866445066
-5.350242907172462,-6.870428583118748,5.126378775808434,7.563352585087191,-0.055666932726409935,5.8151801862413715
-9.171591661922449,-3.234014150850027,-8.225766912743136,2.972880555720819,-6.331695952187946,2.1262152425514924
-1.8620030139003152,10.971456079784526,1.973661511202624,9.858023101436403,-4.867073923202855,6.419380505602234
-4.338156520105934,-4.961377252291362,9.344754259293037,5.33376599869735,-6.989107678079123,9.881953828011287
-8.611515448466092,-2.07196367709253,-11.10555096722804,3.5415179540469457,-6.535447217307465,1.5100471832277895
1.0834705239163345,7.20362558727128,6.213387296576232,2.813687773161291,5.306051767140582,2.5681306203828727
-3.404247265098652,4.014864646981906,0.7796082842660408,-5.163593873039881,-2.876376973571986,-0.15099314797173025
-2.5355153943543147,8.090353737315692,2.4851704443290377,-7.99559767953473,-0.48118974017878924,2.4352465154968916
-1.8555025997962766,7.267724411547859,5.1689436324102065,-7.228279327212523,-1.631600031514754,1.5416889942297758
-4.731251797373738,-3.9697819370356187,7.945176579882221,7.050561690393021,-7.073772596387832,8.69027140377059
-6.7926341592276716,-4.7434069572733515,3.846971224545623,8.867414505540852,0.3540835084344744,7.257862029700302
-1.6160846289913844,5.559041237695684,5.637419930918283,3.81631938826931,6.585593577338709,1.2207884038558405
-5.048953272321713,6.046334966966852,2.834936966585955,-7.761323766704435,0.1592389085500474,1.9398579179969397
-4.624856084819077,7.202827978120876,3.61180370205885,9.648642860054416,-3.7329921590741577,4.620993455324949
-3.0158127390359013,8.393252148517718,2.3544492848959173,-7.5296834488127375,-1.2626219837237038,1.3617642995072348
-0.3049146375441827,6.940609880990234,5.25759913389082,-6.7532870580152915,-0.8976454733616817,2.669017667974805
-6.089689912668901,-6.840279911075867,3.855795980215048,6.564776191805626,-2.089883066618434,6.326597294107891
-1.5191013996833007,5.545462218405139,6.126650599202745,3.8825174304297896,5.106844677916121,3.6623597159003722
-0.37418508659989547,6.651927470546699,4.377705432977456,-6.34821594723927,-1.3234561093267279,2.7010066951622296
-9.151188885353097,-7.33143108517076,4.473788243821923,6.668457593403428,0.714909674290013,7.20764883914759
-5.1007059642365435,-3.257782436515976,8.41472230336621,5.281022908138853,-7.4375681050429545,8.765802916193312
-5.778394771995577,-6.095712852586342,4.46945622309388,6.223190571591269,-0.45117837548617234,5.912416495685342
0.2001578419014194,7.260019534803695,4.0609494742294885,-8.683132974181431,-2.6140088921169973,2.538625540653072
-1.559422878035324,6.9552697949593245,6.711309065342831,1.389443089053226,6.897399674862211,2.4356918229978146
-4.758498480466592,-4.136167585922238,7.270869671060898,6.830524190454184,-6.703165105816266,10.097681473448405
-2.3503441774290694,7.060901115169741,2.264108479718959,-8.740822779007331,-0.5939545457642026,3.880052513388212
-7.522491800953013,-6.490009221577436,6.306061429659805,8.332832871221557,1.6912355419103922,7.9263607006955095
-3.662903111171636,-3.134628791350025,8.108064697989947,7.920977020464868,-7.363988340971617,9.297978189828308
-1.6386777980387173,5.309868094797184,7.214819714132996,0.7625802747513779,3.1533080780216034,2.9826316234535595
-6.077112195958658,-7.8332959060418625,6.281655589238755,8.20290654725654,0.6134102109092934,7.440866815897827
-6.311534463393734,-5.643123207276722,6.907673135587904,8.377685220507269,0.4183050867074435,5.569996163904287
-6.019639455164901,-3.3899004158806982,8.548460048509083,5.980515337862873,-4.0722780865258565,8.500017569272813
-2.2285047599880383,8.630147266698728,8.074405757455926,2.1926138824649444,5.257945294305927,3.4814460005658225
-3.3460256851883408,-3.9178128707043625,8.533909987046606,6.962242529538158,-7.7205055928404995,10.811484356664053
-2.535428156835676,4.962655096978473,-0.9872259061867801,-4.724463596898854,-4.135678746304451,-0.7866425222633885
-10.417000104801842,-2.5740883355424318,-9.496698693363383,2.2078790818335334,-8.593790292642804,1.0224275811495178
-4.462564755168067,9.200973316260528,1.358649555365092,10.181184780401889,-2.2686347481694895,4.782102197529065
-2.1656634677054925,6.754549482580902,4.8023719966161265,-10.04938346879908,-0.9931910011519738,2.213090405072003
-3.140074312952753,5.8583906717716205,-1.2927186873364602,-6.969590831576266,-3.921865212963618,-0.031396153577800484
-5.469932334428228,-7.75401649645918,5.40308383347407,8.667812726084762,0.8466704483034706,6.2162671691435785
