x,y
-9.62942451131032,2.08142188981075
2.0100417993916997,-7.74009599885257
3.690769280199704,-7.889838631609332
-0.6186650717582854,-3.17023658962066
-0.8785542829389181,-1.9958219100585013
1.2613537875618814,-6.7017561011129
-10.37948035310253,3.303023511190966
2.863817992228012,-7.372880142466082
3.3250070409096426,-5.828291209470539
3.0073614075519757,-7.683931677754305
3.719495073213312,-5.234396485749253
0.5116379555956392,-2.9639909658780343
2.916008228760723,-6.626680055855385
-2.5310613373126385,-2.563817202699454
0.024598261678454802,-0.6596481493778037
1.8699546176512598,-7.752970602413464
2.827733071707429,-7.236987737496247
-0.19605742675807636,-0.6067446832615042
3.390970053407266,-7.200375552639095
2.1140121216475474,-5.525663166893169
2.552794646668778,-6.4321239530514704
2.5273197284048945,-5.366368410651054
-10.71047786760282,2.9389159630386095
1.005573328714244,-7.839837643974503
3.0767245989753675,-7.792794730789381
-1.3730797008071622,-3.5081580600691127
-0.11996308180701021,-3.979819111864502
-0.5449209002436028,-1.6004706655244902
-10.310116921021445,1.4819368184251136
-9.601982867002587,2.91344707601285
3.09141628115054,-7.159035808557558
3.371148349722845,-5.490109913755441
3.0227300554973433,-6.821539265337115
1.931185603618888,-6.781602553611892
-9.302486171821021,2.4160705478484106
4.236202166036639,-7.404437339913516
-2.356740203425824,-2.939357306356463
0.7471542594805598,-2.5360854308397065
-9.120157553734302,2.215347502717873
-9.36487480110234,2.772598688895389
-1.7498007999694931,-1.5433222214483469
2.072856677100375,-5.415696035480174
3.2341390100232927,-6.6298312275317
2.397011753569643,-5.288129661151196
-10.858448584550274,2.5279757458198446
1.9771107568376516,-8.10636473858566
3.2749666273987477,-7.7721837563397065
-0.06428670377526957,-1.4496383142114329
-10.994663323192759,1.6725458054139712
-10.226191948045619,2.0026996350802238
1.8725344454336184,-6.940915797118677
-10.436353298444725,3.706348987460745
-0.5847930049600718,0.08072340579354442
-9.873631266887669,2.2563047607136246
2.899832007498358,-6.867627029476031
-2.1133688835273725,-3.5719067001369833
-0.8545409429685162,-0.8851130920750652
2.459515790967374,-6.77283360306861
-10.415506708254357,1.107835864874077
-9.69700779638541,1.758908471546271
-0.8464005915120251,-1.5069679503371147
-0.0007325580587501657,-3.4063961009732737
-9.633016172960305,1.6688767715700248
1.191574002699068,-6.915893046221383
2.6513543088800726,-5.773809980584098
4.235544981292417,-8.641072664545609
-10.101518447948193,0.02207858938499596
-11.39092850776287,2.3701681131984778
-9.843532961948346,3.8796619592439257
2.049996734007076,-5.869225256276046
-11.587339208592498,2.46557826669605
-9.620443155189024,2.7588221927959617
-9.653037088751997,1.2009953437150274
-8.84332752909771,3.3108532885250512
-11.074137551677826,4.179084897863893
3.3846962076880343,-8.592662635215936
-2.3031837358396565,-1.231420425277675
-8.87791022952965,3.510990320662839
1.987277736617093,-6.611432337021464
-0.2907120979190584,-3.2118063276295943
-8.413321840386967,1.9541478493141669
-0.9525388956890477,-2.536522825568975
3.6596021254969733,-8.65429310006637
2.377680213706028,-7.142269475935529
-10.542492568991088,2.652393332662021
-10.26276741176452,4.776025876182143
-2.1172052569618174,-3.1364037332495345
-1.3449425188056072,-2.335014719801621
-0.9433084156307789,-2.864481524763595
0.3144512573088958,-3.375438595585979
-12.650142161462654,1.7561762681204742
3.479425333346412,-7.862344620888123
-1.7716343363505955,-2.1365588281408123
1.4906886987970696,-6.987656898345284
1.1846301246180115,0.7547212842436077
-10.11507488382526,2.733878272914478
-1.4479616656278886,-3.6115905235036916
2.6843271893983394,-5.4461768155667745
-1.2917384161540697,-3.394734628294957
2.5978472103044288,-7.081826389886248
-10.401417225316528,4.044826873798579
1.5065449549240202,-8.243387648531892
-1.4614198146779378,-3.619637849732806
-1.1995826545741872,-3.2712558899605573
-0.6124981780991072,-4.146833201700167
-0.2469422280121415,-3.978564118254031
3.1490767899995924,-8.421342323223863
2.690372098580713,-5.971576703672402
-0.24989636087490708,-1.28970151433227
0.544587095121079,-1.8287799976917962
-8.386217094825293,3.1098856264406693
-9.823075958047799,4.925126080676173
-1.3064882259402784,-2.5445567244069727
-10.476801686960597,3.428627925068329
-8.424037112877363,4.493329376879162
0.667365817046397,-4.170384581436912
-0.5378862891961158,-1.4313204668237975
-1.3046545425270182,-0.41541038993555723
-0.5525793847104832,-3.0116994549173657
-9.778790753563667,0.9794432076498709
-9.386396653941356,2.943157394558855
-10.156728249081102,3.0564320221482855
1.3863254849450461,-7.767202767260052
-2.7997341115642707,-2.58384396301446
-8.469210726133051,2.3610823190007
1.5956744118931558,-8.834971980526216
2.463240071508078,-6.867327517663834
-0.6415218362914344,-3.0924982972263213
-9.063774879019597,3.8823559463337967
0.00913989867168663,-6.624026854069726
-0.34125759092854563,-2.5005355415132913
-11.05863790920039,3.19071508870413
-11.072988719992082,1.7997971836478721
1.686316458597215,-5.774410042939505
-11.525027393791245,3.1262444560617806
-1.1733884515416098,-3.7637128860378137
-0.5960461685549057,-3.572186932288285
-2.2396564438145474,-3.5652163960371404
-9.695822321964242,3.043994190392323
-0.2829237338581221,-2.5880132116435925
2.434094309031726,-6.830560833137208
-11.285488276003445,3.872408371973875
1.1273960829697438,-7.1035226379403795
2.4682436128117438,-6.660921486201383
-1.8397299216342455,-0.6576289939820281
-0.760302044498943,-2.465149870419572
-11.15394349191132,3.878708425649074
1.6426239734123218,-7.596186361857905
0.7487603486610008,-2.0161958955006565
0.5637498082683019,-7.9455557554201945
-9.640566892634434,2.5617452676470447
-0.935846378283598,-3.443319569010926
-11.36527186390863,3.966274127156921
1.8020399515750503,-5.552623061638253
-11.856759191685898,2.608204998396414
-9.277267093861353,1.6941009482994351
2.3162028391442493,-7.28535953146523
3.3472566991528767,-8.970254577914147
-10.089440989166794,3.9454791531220166
-0.40372694707749474,-1.154400213177628
3.8161704110696584,-6.188508524392573
-11.371731070447058,3.3524190406566614
2.354520498092369,-6.6755360841101545
-0.5078977541282752,-3.056667937202502
-0.9534785897536913,-1.7796053251375599
-10.695170122259915,3.13588931853195
-10.993779405890292,3.958812369308053
0.39483754994882614,-7.32163360253233
-9.155298438730156,2.9346349546937534
-2.0962993078315666,-1.6230030224841572
3.678474177122581,-5.908736029184836
-2.992723727807485,-3.2353192600030063
-1.6243979050333635,-1.7237055826017351
1.9043758782850102,-4.417625671150544
-9.784608724116032,3.3584459191299643
-9.868561971317154,3.254123818279
-9.589924651806498,4.571073073644629
0.7218392218189726,-6.831405309324516
3.1861903160084255,-8.035144746811353
-9.404828495423518,1.9886973067408653
-0.21855729707844485,-1.607641414719502
-0.5895724435807013,-1.3716137381081766
1.4516363600779467,-7.000693919370138
-9.541827180341219,2.7079177792191773
-10.810002957902363,3.600436970350165
-1.1895234139456023,-2.8292178778272046
1.228983213620031,-2.0309025982710223
-1.561715907322484,-1.8480187256472282
-10.244810292798014,2.372999866828345
-0.6803673603978824,-2.2769178856650094
2.7874531093062256,-7.896033618389397
-1.085607499801026,-2.0217797051117854
2.0533722968220474,-5.958470777394331
-2.2115556108938317,-3.141042479734734
2.8583275992339443,-6.9710271535895
3.8623080105230603,-6.721267017825766
-3.223391564741195,-1.7056309144142663
3.257682352828966,-7.390464299664631
-0.6121070400566466,-2.3099746394193637
-1.7965123282707571,-2.919480112736074
-2.552566771781316,-3.45005019758558
-0.8627090713004403,-2.3297807146285874
-11.362829174455191,2.8105430609925652
3.6715578668913462,-8.76514559136217
-8.782076856214022,2.995836066602922
-2.706890138135782,-4.575719521815202
3.350802049598417,-7.396672218641263
-10.377720837323361,2.4923551402481734
1.4009171910422722,-8.177760043566032
-1.8227027464155785,-1.8823741141029764
-9.944678807785712,1.9048855619026752
-9.761515038423726,5.459467019957576
-0.9562124190003107,-1.7156646746498643
-2.203287687047493,-2.108104181319976
-0.06854911663621677,-3.5523716227040456
0.40935389125399313,-7.923367629876201
0.06128997433585903,-7.323236451906993
1.577410883321778,-7.545930687389624
-10.088470805475604,3.465301185977631
-1.8770624410719114,-3.443391109221211
1.7818095520946815,-7.486465139625336
-2.0959398679913064,-2.493628565634445
-10.211353454520648,1.1972822808232502
-1.3011536541339286,-3.8787877563653317
-1.5960237844217036,-1.7436109755073645
-11.539440231074954,2.920334531920028
-1.5069040650142453,-1.9397469996319
3.1813145080418863,-6.553315206326738
0.01171575566582761,-3.223336328286936
-1.5023196917458614,-1.1153183882668025
1.9345016369164885,-8.467367339527026
0.9372354742459734,-8.026924097131623
-9.931963715437869,2.75490581141656
-1.3891993001804097,-2.2453754216144373
-2.3610975717091236,-3.7740928023846005
-0.5910003419070009,-2.9051705399096632
-11.860449885809793,3.861679571637748
-7.6301407939325605,2.024065813269786
-1.6307042794686804,-3.391222815301248
-10.435719932677427,-0.16567272686590728
3.3771872676439987,-6.650023922386601
2.989627158828842,-8.429677853108277
2.8489421636584584,-5.961117672909652
-8.910059249666674,3.685856512676164
-8.621974138736352,1.8393249841511938
2.4829740104494165,-6.753082342124663
-1.3415898661052046,-2.4002194005063293
3.337385039034292,-6.5581132616062945
-1.0103138479200144,-1.5481973190278808
4.9124670361062,-8.234690401632296
5.131516317382374,-6.243272396970041
2.488643752920149,-6.038028049297451
-10.544612576247014,2.9614874175540606
2.793986653492596,-6.047381926742448
-8.837834468382585,3.6631837361303807
-10.3803693264501,4.404677151376841
-1.6459437420491723,-2.7795100861252875
-8.74289001005953,0.96861655760261
-9.74129074967597,2.225739515007322
-10.64831246958229,2.380880186403977
-10.879237789416527,5.1124726049386435
-11.151779925890542,2.6309658340275655
-8.855802575451666,1.896134210744953
-1.8041540685507336,-2.237753620628674
-10.125511364412562,0.9605179739318133
3.645790907778719,-7.1448987326139175
-9.020458524782134,2.6385351836034827
-9.051130680138831,2.3497325997788368
-10.994435677367854,4.40562345384332
2.980587190458286,-6.734820010336809
1.1590751536584338,-6.447696443953615
1.5071260314126227,-1.1022203061909637
0.5549401311314566,-1.6406331113191162
-1.0951290527666724,-1.3617131452246927
-0.10680459777477858,-3.9386429911183187
3.214606655004163,-7.004790427223021
-10.168644156114397,2.3509438012358252
-11.282434264715592,2.6512057658057104
2.5359028745690937,-6.966595096125852
2.1289640035822464,-9.955660681666744
-10.692420510295895,4.888170643179429
1.3813633865317176,-7.265726773442059
3.867876011902118,-6.387040950713075
-2.8405932517353456,-2.0195732067108216
-12.256874915835603,2.1353875527521926
-1.7158725991934445,-3.7591421215826823
-0.10403356267199915,-1.5082098382956608
1.0984427529131964,-6.492680583235191
1.5674552317330763,-6.387961493550508
-11.84278539628549,1.8097277592883663
0.4329107434780082,-2.3973918111807406
3.8896214919192564,-7.681477749768519
-9.67664888451744,2.349112053872999
-9.821754816182079,2.3091364057041956
-1.3176968261834716,-3.2898774982582655
-8.709547628514128,3.3116261546906713
3.1530202569973262,-7.2322464907101285
-2.8746517987199662,-2.612653061251016
-10.231415637005826,1.6614076842210244
1.3684027139746981,-3.3014538725295397
-10.140328152198038,2.749547229797864
-10.027610040976146,4.529357417466533
1.987531419298457,-9.956549320928975
-9.85651749391948,2.476381764629535
-9.465535365435981,2.7894230563390434
-10.293323480905228,1.649700653825613
-2.110447862291047,-3.149991191560564
-1.258922440511087,-4.179030871008186
2.6338463756609465,-6.076249831147947
-1.6929621724501556,-1.535713213310373
-11.166090354566927,2.79820525064602
-9.517279844536706,2.2979594863627932
2.797626354376007,-7.162312433564602
-10.031116212801098,2.497403162467052
-2.245353887331098,-1.539759429482142
-10.0208888081809,2.4898679530437198
-2.2262750738667814,-1.5979409588607085
-10.099339786166382,2.6239624889484467
-11.442209233343286,1.9353717095538472
0.36268841693528975,-7.666191062132677
-0.526746011291434,-1.8813797734022883
-9.066002359420656,3.622869126039097
-10.398294855273187,3.1166289153450113
5.382988828546078,-6.3637953925419035
-8.955881441734533,4.743702392453647
-0.4985904757737066,-2.9744302676955106
1.7413628216449062,-7.383255916959929
2.5374593238230765,-6.070302405850829
2.352424866651338,-6.833771128541218
-0.07285926506348983,-3.078967856895109
3.5454689969025726,-7.9298655194043
-0.8462537264400849,-8.380937427339665
-1.706876968694245,-2.3282244087102537
-10.771877729438875,1.3237356470447141
-0.9861963703185285,-2.4593128155071398
-11.170343996805181,2.3629820899886793
0.270978664811401,-8.307861342014068
-8.791054401505574,0.6107534412819993
-10.957905889060521,3.1133785747952434
0.6879561061683659,-2.6173673457480358
-1.2729196454181275,-2.7654590699801065
0.3557210160215081,-3.1291118283716557
-0.28118842023264445,-3.3276457496514222
-9.294377440932337,2.0643967490246857
1.7140260041025521,-6.963525057571677
2.628284152434719,-5.956744340749921
-9.595741123704338,2.621815601175393
