x,y,z
-0.4791976896515875,-3.0503083372062325,-5.0521243187634575
5.245226121284812,-3.1583996364233267,2.966607164344267
5.585671440281009,-3.5752408433740093,2.849651143373585
8.937909516658536,-7.468895456134679,1.110092811098177
10.318348936762488,-10.866510040715639,3.796480138671626
8.712201109154574,-2.764175696866049,2.716059058858545
5.670373905709372,-1.8835972831863184,3.6130094496961145
6.303365036175169,-3.1438544388087966,1.180883824287329
7.006775353394516,-3.5956892519746217,1.246270824856633
10.323639311504843,-9.090437803703331,1.9892037799516504
-1.210650431718615,-2.7343585358128846,-1.6767416945662619
-1.9442621097439616,-1.3949189635582182,-2.357530370397177
7.792531698038841,-4.566133266943534,4.529957626469701
-1.5309616738561205,-2.4895967722106374,-5.455860564276918
6.847736113331902,-6.464714250958938,2.7310869169806247
9.03617252655581,-9.066204564214578,4.2662370817146655
6.777700569499428,-4.923279655985091,2.5789144120214456
-1.3491965204754068,-3.1136387052918812,-6.753316629212087
-1.2964240648948437,-5.220918645278797,-8.049413968055358
1.1051863748861912,-1.3631919302438984,-3.469842342636574
8.178739281469673,-7.3462629687965535,0.9141723294597046
10.380836112146058,-6.732216957160805,1.5778225368808059
9.185829434844512,-8.741236364540578,0.34751675625170786
-0.4665344862035975,-4.74760502394902,-2.0754792820932058
-1.4433910626315363,-2.8194976191328127,-6.3675087430508555
5.190156228309567,-4.162051843018473,3.1224559710472604
-1.1555513319868,-4.293025656976713,-4.746960069415877
10.659540281004215,-7.892905244246711,1.7900947726876695
10.960249361367602,-9.221814351478224,2.0795910612874158
5.763186924618578,-4.44334329235746,2.428965145122019
1.0981853831018886,-4.819021269207251,-6.805994743660612
6.212532965878802,-3.5082983337406994,3.608028254578964
-1.2607220928168963,-5.072917193205718,-7.356050095026112
6.436533365667258,-4.580979868193778,2.263147964604829
-0.3158659358161361,-3.601832653114905,-1.2828339389093015
1.5525756512050526,-2.7281670376848317,-1.239890469413046
6.1197926140143215,-3.3230632377257,3.753314576865859
0.16457842186865235,-2.804996270938284,-5.038165060286313
8.873278356848697,-7.963658300557568,1.8972383541113271
9.363375011016632,-10.848657174288888,2.526340609538261
-0.30672724611817737,-6.150727915863716,-6.137772807510689
9.417753021100687,-10.19100521674628,2.252370951139657
-1.2816990555203651,-4.241417753246765,-3.388458776349399
5.958910689213937,-2.1721397615462674,1.0128514459674074
9.925010421380895,-9.11594165008626,1.4835459492418361
8.63857174882605,-10.110891606248192,2.336790108710808
-2.342725407997407,-3.4652187573252413,-0.47819026157950373
6.848604937634169,-8.962966280206953,3.5400686674770228
8.089270897252677,-10.082125938686449,2.5150606296852995
-0.40185399399679167,-5.031941228539615,-5.600990346688664
-0.32777302058363594,-5.391980885764067,-4.681387338087318
5.703878416497204,-3.8860066127074804,2.1486968206671317
-0.4980243695974503,-4.363231102946157,-5.52063089217741
-1.481307249634503,-3.7546543563823285,-2.1668326646931453
8.765652714448553,-7.604049830676314,2.7081962917909235
6.137130655364521,-4.472725195931468,4.360758252739808
6.537140955458303,-4.444352758725774,3.9134338243798603
6.816702962624158,-3.599760921025466,1.209103068798578
5.097391848919031,-2.4298501986349876,4.2316004899808535
5.576105234287867,-4.576015310953979,1.146372162311522
7.0796491007222215,-1.6933128395066843,3.2080436675211415
7.357742330470084,-3.235694298916241,2.093191905292502
10.694956915603905,-9.390561555810116,1.7049511669027235
0.3713874392077281,-3.4223662657912057,-1.3750648181140601
4.655919072034363,-4.791261077025776,0.5561130570458785
9.798927954433951,-10.17082381472898,0.977574924280133
-0.6414822408750722,-3.6394724478382794,-4.855194859002943
-0.7945060160980496,-3.8022924973072367,-6.304853526853775
6.577607674030441,-1.76206864477065,2.0051044930995907
-2.0905727893529322,-2.7739321682733027,-3.5272508780697267
-1.564610258888488,-2.8970543503627857,-1.9575245246495923
7.010158267288299,-5.281981441888911,2.9631359971558253
-1.3186435070102962,-3.975770734060087,-6.103671670197387
6.630732738550606,-2.4272025962016666,2.617496557271895
10.283887279732618,-10.420317145916192,2.978874508352948
-1.6482130837827504,-4.489984984884979,-1.5559348938623119
-0.9935003393489097,-2.26622766373618,-4.686455314636068
-1.6865949774058446,-2.2788970990048223,-2.3854783056542623
6.594628284549243,-3.0590531666768555,4.307019237425725
-1.0649691178272196,-3.3968871547703348,-6.140098258717541
6.015264786115205,-4.254770650452126,2.8551804604983935
5.961655966628168,-4.7820994907171235,3.45263630203644
7.128206187121054,-3.49245018665626,2.3742153470324974
-0.8680166434084976,-3.159208989751534,-5.004097484194562
9.495690211653448,-9.675725068705594,1.6742632415535046
9.517872273969312,-9.689983544264173,0.1239263828622581
0.8791624759049539,-4.099872425304675,-6.231052305148026
10.08785721529015,-9.876053569082597,2.0256822255645917
6.036007402027721,-4.292781580202832,2.731632365733757
9.578760011557426,-9.181177339978396,2.1481963631059493
-0.8231740424737519,-2.0574183421907515,-2.894724137183533
-2.1302825345297043,-3.1890005534052097,-2.5818706859572336
-1.3682714968095282,-3.81458852022188,-6.049618003149178
6.213446757751045,-3.923772928021231,2.2532306374802697
9.573133837414316,-9.282720114849079,0.7400209380823473
-1.6160302889343303,-3.1753951910904616,-6.141886265903157
-0.2789412078964143,-3.360951386200928,-5.011050243370062
-1.4880944014054953,-3.0397533675237165,-7.109962484981857
10.60284431820749,-9.384440011399287,3.513925082165827
0.44733006962862243,-4.154964881262471,-1.1786224723959355
10.493075643150352,-9.52372686614716,1.0642192842203277
10.302767025064293,-9.272496142638923,1.2351583360071114
0.8439032396380954,-4.0406911799899925,-7.396926835817414
6.447552352126573,-5.586848636816537,2.1921552192617675
5.691179651406779,-3.0238770908994,3.2673775545168593
9.752422433714118,-9.067998202450193,1.4221949685731436
-0.41384522923904465,-3.7366919176623465,-5.211647737294609
10.093295256227782,-10.031714834443473,1.1209574114667116
9.16914384408016,-10.780910151880498,-0.6788781420584038
-0.7573172175736117,-4.772855961555324,-4.594244488226824
6.093597992040534,-3.8615123657961288,2.57624635038186
-2.3665533753903096,-3.8378455855453084,-0.08661164321926185
6.501000402761164,-4.807346262933063,3.21079905135112
-0.5196107988477598,-4.937982179809477,-4.802732446751953
-2.8549310077641024,-2.8634776342329844,-0.5881220674900525
-1.345348009480169,-3.951240035215157,-0.9453824700785587
-1.4413316673352865,-2.7150660879855932,-6.038838384277468
-1.4810957275445138,-2.3820267481746584,-1.6905199713661916
-1.1061999227611954,-2.8551082185924415,-1.3144477583379301
6.910794622659139,-4.650324264881091,4.48605186724221
7.8484170741435815,-7.962282563105656,2.020589692704979
5.799179971479371,-2.0447846152760683,4.001393803803264
5.834058153639462,-4.128564513510334,2.416165222454994
8.56968042052836,-8.336466846318482,2.8847458353246056
5.30419161228552,-2.7313842230733107,2.1736001356833654
7.052595882572491,-3.256649594851913,2.349306526070296
0.8732716708127677,-3.6207167823748394,-1.7871144493730862
-1.1225808092171776,-5.289215424514553,-0.5802586860827199
-2.388733952107864,-1.0661189065658951,-2.1801920158862345
8.393058916381673,-9.198913267057378,2.392961570771528
-0.5424851057763662,-2.3003462242034542,-1.241237141882443
6.78332601998912,-4.552195562081798,2.9823066939445244
5.8725324282727085,-3.7816491360865587,2.804596760983735
9.96862368779588,-6.545909777438663,4.357819464783367
-0.5166283345788565,-5.25924905728064,-5.465748397004679
9.77409770386053,-7.943466721283045,4.240443355329718
-0.9374663965509076,-3.0413171982237657,-3.3755327848269747
9.119705048759755,-9.01209594982606,2.97443939564322
9.556868926486533,-8.211077961452569,1.4022116354489895
-0.5627813269625381,-2.889772095045478,-5.912645418651397
-0.15916756700997325,-4.099085124232942,-3.467900359849726
0.941190653268491,-1.0339212147346624,-2.0508441565252173
6.421102279702128,-3.5176824867311214,3.076321318694749
8.833914090536364,-9.220204810025942,1.3778484158485045
6.385630964980763,-2.569475750344702,0.253285495338222
-0.07147248920266747,-4.178264449164177,-7.020947037534823
8.871142019074478,-7.308175784177525,2.5744899003698563
0.08197589896250257,-3.4445590376838804,-1.4289642681443273
-1.0749144371148158,-3.4135442781529504,-1.0531770993794116
8.222221292103107,-3.0764947360704564,2.648684872215926
-1.3804454164930884,-3.7530826877574186,-4.479095787122917
13.219611284597285,-7.783563108915285,2.6903858932048457
5.6451230487861555,-2.640800537501135,1.33158029853486
-0.4751912597393796,-3.0186550990592003,-2.6391089729967754
-2.2080030685333125,-3.635401649648201,-4.558754693004773
0.30903995378382687,-2.887668246030578,-4.85277531118719
-1.5004075846143765,-5.431754317700867,-1.1963325692904314
-0.3948658119836044,-4.484521371710674,-1.6549913098612508
-1.3450996736759484,-3.866038716211946,-6.281791584730836
-0.3310169763700961,-3.0162620830183697,-2.6880273035885685
-1.502983043296756,-4.314637248155031,-2.3394516128340435
-0.31597248528547095,-6.222388281845815,-1.5992798693247963
7.579161926493222,-4.051485678226858,2.1474194201481724
-1.0417128952526806,-4.256861548122106,-0.4836862083357776
6.180870661879175,-2.0324109919528452,2.3207385446231505
5.638349587260333,-4.118758720965463,2.710881031535223
-0.195208344090112,-3.3853031101910913,-5.908315058428027
4.573239205544197,-3.369510660791204,4.279349190815141
6.662073455381812,-4.946293536417459,2.5549584364138935
0.15866203046476235,-4.922458119581469,-5.470397031931374
7.307620158788295,-3.923599234696822,2.3847558050177744
0.051336196765706665,-2.9450188944521534,-2.7833543741045466
-0.5613713324726831,-5.475900625662849,-1.8620539593415262
4.695254453790459,-4.156154619694886,4.184031021401401
10.489951239550596,-9.315892141022323,1.886795135675056
-0.6694165170869879,-2.995327486228952,-6.119185950264727
-0.1340054441649724,-4.814620669518303,-4.899181059564782
-0.02949934387779818,-4.371965321632933,-5.980011631107222
0.8801434920351718,-2.6179265203796684,-3.953033332786213
-0.2817617009420842,-4.76444912274449,-6.512583777113742
-2.5152567858663586,-5.177925136798074,-6.788645163135013
5.298619972376036,-4.156655033320584,3.3569607926504044
6.869812190807348,-4.4966144527628495,2.0572854329379275
-0.461237570991187,-4.813881701284902,-1.052618046602256
5.0902688078744305,-3.345048359863976,4.605224450613198
-1.2581570659210106,-4.326837281065973,-5.83965704282312
6.475321974365191,-3.3682713971176512,3.8309077026527723
8.685084014820795,-7.766666536134464,3.9658657028305275
8.124750208924343,-8.654132803947366,3.4526596544640706
10.005838281814352,-9.09055152783351,1.9806383588172665
-0.4586853667044772,-2.739726247941121,-6.038465772061747
-1.857657943233556,-3.820624709711939,-5.7322149728285945
9.493537753452237,-7.929868423203363,2.921085949146785
10.2011854277759,-8.2200966805706,2.0363423407378476
5.3973588970316975,-3.431156569950709,3.6192216141839197
-2.5728221325162934,-4.125782456821533,-1.9951175032240385
-1.0454614857332372,-4.212695679512311,-1.9731065285168072
10.81785550598045,-9.006743107868317,1.4420500490487387
9.332001925373135,-8.150739577627222,1.6349374920932704
0.7107190925215465,-3.0392166592161476,-4.939693793158939
6.354648259858229,-4.308025244948971,3.9431439866947073
9.11775141482812,-9.230898217524883,0.717903697131002
6.003356634048342,-2.512863763907061,2.880907900229383
9.498561644802844,-10.116823741461726,1.580350859511717
8.383376268911423,-10.466202102218125,0.8409073660590016
-1.0767391091572966,-4.003001935562755,-1.6212634191094228
6.455646182282007,-2.227931315104982,2.183339078107683
-0.5379255031156209,-3.874413465007217,-5.371692763663151
-2.6305958249330916,-2.9070549856577435,-0.6432411430657876
-0.917320774388637,-3.660025183467298,-5.930423743122365
1.8138997821486291,-3.9790348198539207,-5.922263176205717
9.38335618970599,-8.43249838882657,2.6814653237214845
-0.9615792491825079,-2.72226479284058,-2.3227950763867065
9.362467132293432,-9.005104624979415,1.9213211838724082
-0.3979340902997533,-3.3023950589863142,-7.415927036427411
10.970955102864037,-10.636261690880549,2.292557934679092
6.873516729608203,-3.904155326684352,1.3808586479442475
10.24970993063525,-9.41233441592381,3.7982080961187616
-1.6245052772247246,-2.374655491615472,-2.1359465110483584
-2.094082258396458,-4.829888064209753,-2.546725583434979
9.544869955563916,-7.161123117370489,3.9775992879270845
-0.05571416453830236,-3.4312969590484417,-2.9423856522917693
7.656634646205614,-3.132700630736412,2.5212311904713145
-1.2432204515071115,-3.9519478042869713,-0.23596855426526675
0.15600578849719704,-1.3468984857454487,-2.434442293081652
6.430658096733433,-4.785938987086652,1.703154231216505
-2.9930596812138592,-4.702724741616502,-4.796296731985238
-1.7406694339094808,-3.993991844463083,-2.7478586849555717
-0.5466054373576668,-4.713040007545132,-2.0226426276194744
1.0404919913723434,-1.9030950542016818,-6.979114324389264
10.546943754920552,-8.357942473170896,2.640937356461932
8.96886301689719,-9.954775061947297,2.7290748889096093
2.1442776922445805,-4.059684567400937,-5.948961868107804
4.854624674301331,-6.033412682191168,3.065765512775622
-0.7159748907774034,-2.564827536128318,-7.106546624981101
-2.908495818289832,-1.4776108231298561,-6.923892069977463
-1.5755970571727498,-3.6225172557698664,-4.742413040167034
-0.7111532292499698,-3.5864800352148,-8.06745240453972
-0.22418769352733448,-2.6396748286586207,-6.047719412017036
5.595278818596098,-3.048910123769249,1.521750919141109
6.243598197581293,-3.3215692041214013,3.309591856060491
-0.601057450855951,-3.544621042294837,0.8087367488612833
6.119283721719764,-3.2328997622880333,3.4438061865930103
8.164387712625626,-4.139059830781619,3.8014689670828865
1.3749667258251397,-2.598817567076802,-5.529194999678435
-2.322885185338193,-4.201590837195452,-6.77005564469893
6.3924204109677705,-4.0961485445830395,2.272865699854615
6.031421439659666,-2.838345452513484,1.6459032273711087
9.313676302597019,-8.405125642173056,0.7253028141732949
6.358392700145781,-3.211211786108055,2.5485673022777062
-0.8038266067450672,-5.5099030945335015,-6.265369406807597
11.238281101433417,-9.192272813499198,0.709392257242919
1.6899874231465488,-3.456176381779752,-6.201080258512762
-2.5849472696757068,-2.7939496331265765,-4.035429255035204
10.023779668938165,-9.2227342625937,1.2950630534385081
7.800997646789529,-5.002418284256726,4.594478885687674
-3.3842241907319135,-2.8919457829262085,-3.755856397546334
7.326945236255672,-4.197930732178725,3.8536554102256977
-0.6844050745123162,-4.755079050686803,-2.4455451616900077
7.243617553441962,-3.1406909143976507,2.7155312162434155
-0.3448229561612155,-4.060915191428859,-2.930931703877957
-1.0005406645260684,-3.926572553621295,-1.8977781356952268
8.003529184712646,-2.9754203928192315,2.858074640792622
-1.626012988044807,-3.559083957861931,-6.338181067197765
-1.5969907825221705,-4.471939311566601,-6.590909069310667
10.07696444864662,-8.31109803393166,1.7756829264790637
-0.9853575293439378,-4.077813735374696,-2.276800905408801
5.659161611323785,-3.1159564678889016,2.886880789168529
-1.9406466607257675,-2.603173359233872,-2.3827717615178985
8.571353587011737,-11.788757776223253,1.6406894521776378
6.956163087244649,-4.690004196032085,2.5619342872183446
-0.4229235886165696,-4.478098683711607,-5.448343856143268
-0.7941315744944162,-2.144990588318013,-1.7881021229774776
-1.5673006903093318,-3.244610341833338,-3.017707696430295
10.479126634619693,-7.325192339425907,1.401280607704591
-0.8680182978983711,-3.2222182243227975,-7.5910253948156186
0.44522453121518013,-5.768645878654814,-5.571009994070872
10.090631991335199,-7.911995400845459,1.3394187187104025
10.104937394793565,-9.915929531186606,1.6264106667773786
0.1566594990777488,-0.4488735719884791,-2.709144154727415
5.6033588420904215,-3.575293929917323,2.8132175051938275
10.195608184840617,-10.716336336225767,3.3978056588144536
10.583921679529277,-9.199524692340393,1.7692627886285932
10.673756155288054,-9.789824862875534,1.734068116347438
-1.84763379398933,-4.023199191582863,-1.631848645203783
8.470418783473566,-8.029108997445832,4.019520655834235
-1.9700412209502656,-3.668760130013707,-1.9220710372449539
10.129877737117875,-9.49081085173229,1.5347106199603422
-1.18906604379848,-4.094069022018548,-3.1818330860654243
-1.3056615612062212,-2.049615617585938,-6.536351122673396
7.39852072083464,-3.9275440391549155,2.5695625001020654
-1.9746693697617554,-3.6912367916687687,-2.851268520445519
9.44571358578157,-9.42498905519875,1.2742387090911707
-2.555992060600958,-4.552414232813626,-7.165149379793703
0.38245005057879444,-4.570893108246351,-5.899695073163298
-1.9121880387605776,-2.465975989391562,-4.190666443082982
7.821572292894585,-3.251676724746999,1.2077409735058033
8.817907412644743,-8.389648075201752,0.8169118692216948
-1.3097225514088562,-4.361107982295142,-7.016452936136615
9.915525095155553,-8.52835563736539,2.4944552447233317
8.552379867692448,-9.99482526612763,2.529186336016207
-0.546774534272552,-5.463234814668651,-2.655250635637833
9.11927732859104,-9.751616211390147,2.4866060596738047
8.454961284253194,-10.33894688593402,0.36550418029184195
-0.6052228458477783,-4.92284298803823,-1.2305783701673603
1.1368522436945612,-2.032531201216133,-0.6707464108986014
8.825125152609083,-8.59961991700397,2.4540138294248885
-1.209717977513195,-3.9818142251387707,-5.748264712816669
5.687094767823779,-3.9387025585141973,4.672230471290049
6.398730750286477,-3.4024324201332514,3.4167964368887267
9.979984056895638,-7.745846391703483,1.6540111472937697
-1.8171474442476703,-5.509466878694831,-4.533243027335618
0.8690418534359816,-3.531223351295905,-5.213090478169739
-1.465089400452652,-4.191535420375605,-2.560326949850642
-1.486371970415108,-4.216519363297187,-6.541456534528985
6.406488831613441,-4.3127189725718615,2.467228081741997
0.2583570897854848,-3.5819623435738106,-4.479198041519008
11.770823014819943,-10.056315926737318,0.9861681024250055
-1.925102568532992,-1.627945027464877,-2.1317274587032604
-1.3654046786458733,-4.524600888125414,-5.53736193027589
8.208898363345817,-9.103964905688219,1.4061188139486194
10.164462494669488,-7.572035365915383,2.1426874124911643
6.213779877535452,-4.5639915598983904,1.4887628911313575
0.09129563018452169,-3.3634874726589237,-5.453704876306814
5.307073187980328,-3.5583679480384247,2.106397246197109
-1.406443439745764,-3.0046132931140592,-7.077613233939244
6.140226391968128,-3.9236768469359244,1.9525486461863728
6.638120790680377,-5.6121354382763124,1.3671209237360513
9.64474442630203,-8.953452272161236,3.562247256398245
-0.7517138201665295,-2.4664843679146924,-5.909692989765794
-0.6599772086856515,-4.426456273404826,-1.6446932388667934
5.509680215298771,-4.222249088240491,2.2925024076539535
8.373623641724059,-8.050206316454444,2.986690072842561
6.417700399923647,-4.882982815832887,2.4081090147737028
-0.8608740914736642,-4.97893316151873,-5.816811209501084
5.524954922184342,-3.0204057460632794,2.7450662807215664
9.197866474289327,-9.870840324608452,0.8437867382627497
8.71019909423788,-9.847440451836802,0.949976862688109
-0.8726716423446715,-3.29733804296904,-1.7924933858026748
-0.4404269101368708,-3.7310659785141564,-6.416631810566688
9.706556105798748,-7.145891580705138,1.2876379193129872
7.214617263990064,-3.181263387913875,3.4659265772787036
-0.40070641761309417,-3.2218809162127986,-4.001949708711507
-2.1271976393089407,-1.3465271882401382,-2.1225072053221146
8.82957161792585,-10.218133006944859,2.0028013526190533
